#PATH-POINTS-START Path
83.82,-119.38,120,90
85.82,-119.353,120
87.819,-119.288,120
89.816,-119.183,120
91.81,-119.035,120
93.8,-118.84,120
95.785,-118.589,120
97.762,-118.289,120
99.731,-117.939,120
101.69,-117.536,120
103.637,-117.08,120
105.57,-116.567,120
107.487,-115.997,120
109.385,-115.369,120
111.262,-114.678,120
113.115,-113.926,120
114.943,-113.114,120
116.743,-112.242,120
118.512,-111.309,120
120.248,-110.317,120
121.95,-109.266,120
123.614,-108.157,120
125.239,-106.992,120
126.823,-105.772,120
128.365,-104.498,120
129.863,-103.173,120
131.317,-101.8,120
132.726,-100.38,120
134.088,-98.916,120
135.404,-97.41,120
136.674,-95.865,120
137.897,-94.283,120
139.075,-92.666,120
140.208,-91.018,120
141.296,-89.34,120
142.342,-87.635,120
143.344,-85.905,120
144.306,-84.151,120
145.226,-82.375,120
146.108,-80.58,120
146.95,-78.766,120
147.755,-76.935,120
148.524,-75.089,120
149.259,-73.229,120
149.96,-71.356,120
150.629,-69.471,120
151.266,-67.576,120
151.874,-65.67,120
152.452,-63.756,120
153.003,-61.833,120
153.526,-59.903,120
154.024,-57.966,120
154.497,-56.022,120
154.945,-54.073,120
155.371,-52.119,120
155.773,-50.16,120
156.152,-48.196,120
156.51,-46.229,120
156.849,-44.258,120
157.168,-42.283,120
157.469,-40.306,120
157.752,-38.326,120
158.019,-36.344,120
158.268,-34.36,120
158.501,-32.373,120
158.717,-30.385,120
158.918,-28.395,120
159.105,-26.404,120
159.278,-24.411,120
159.438,-22.418,120
159.585,-20.423,120
159.72,-18.428,120
159.843,-16.432,120
159.953,-14.435,120
160.052,-12.437,120
160.141,-10.439,120
160.219,-8.441,120
160.288,-6.442,120
160.348,-4.443,120
160.399,-2.443,120
160.441,-0.444,120
160.475,1.556,120
160.501,3.556,120
160.519,5.556,120
160.53,7.556,120
160.535,9.556,120
160.533,11.556,120
160.526,13.556,120
160.513,15.556,120
160.496,17.555,120
160.474,19.555,120
160.448,21.555,120
160.419,23.555,120
160.387,25.555,120
160.352,27.554,120
160.316,29.554,120
160.278,31.554,120
160.239,33.553,120
160.201,35.553,120
160.164,37.553,120
160.129,39.552,120
160.096,41.552,120
160.068,43.552,120
160.045,45.552,120
160.029,47.552,120
160.02,50.038,120,0
160.02,50.038,0,0
#PATH.JERRYIO-DATA {"appVersion":"0.10.0","format":"path.jerryio v0.1","gc":{"robotWidth":13.6,"robotHeight":15.5,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":0.7874015748031495,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2026 - Push Back (Skills)","signature":"V5RC-PushBack-Skills-TopDownHighlighted-TileColor66_71","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"uWeYNFL02T","x":33,"y":-47,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"0LdDHbicpe","x":67.6,"y":-47,"lock":false,"visible":true,"__type":"control"},{"uid":"72EGRMQuDc","x":63,"y":-1,"lock":false,"visible":true,"__type":"control"},{"uid":"ngKa90GUUd","x":63,"y":19.7,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"9vtmf1Bk6b"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":600,"label":"600"},"step":1,"from":40,"to":120},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1}},"name":"Path","uid":"OravCoLQpb","lock":false,"visible":true}]}
