#PATH-POINTS-START Path
127,119.38,120,180
126.877,117.385,120
126.538,115.416,120
125.986,113.496,120
125.234,111.644,120
124.289,109.883,120
123.176,108.222,120
121.931,106.658,120
120.574,105.19,120
119.125,103.814,120
117.597,102.524,120
116.006,101.314,120
114.361,100.177,120
112.671,99.107,120
110.945,98.098,120
109.187,97.144,120
107.403,96.241,120
105.592,95.393,120
103.761,94.588,120
101.913,93.822,120
100.052,93.091,120
98.178,92.394,120
96.288,91.738,120
94.389,91.11,120
92.483,90.506,120
90.567,89.933,120
88.642,89.389,120
86.712,88.864,120
84.776,88.362,120
82.833,87.888,120
80.887,87.429,120
78.935,86.992,120
76.979,86.576,120
75.02,86.173,120
73.056,85.794,120
71.09,85.429,120
69.121,85.076,120
67.149,84.747,120
65.174,84.426,120
63.197,84.124,120
61.218,83.834,120
59.238,83.556,120
57.255,83.296,120
55.271,83.043,120
53.285,82.809,120
51.298,82.583,120
49.309,82.37,120
47.319,82.169,120
45.328,81.977,120
43.336,81.801,120
41.344,81.629,120
39.349,81.475,120
37.355,81.325,120
35.36,81.192,120
33.364,81.063,120
31.367,80.948,120
29.37,80.84,120
27.372,80.743,120
25.374,80.656,120
23.376,80.577,120
21.377,80.509,120
19.378,80.447,120
17.379,80.399,120
15.379,80.354,120
13.379,80.325,120
11.379,80.297,120
9.379,80.286,120
7.38,80.276,120
5.38,80.282,120
3.38,80.291,120
1.38,80.312,120
-0.62,80.339,120
-2.62,80.378,120
-4.619,80.422,120
-6.619,80.477,120
-8.618,80.54,120
-10.616,80.611,120
-12.615,80.691,120
-14.613,80.779,120
-16.61,80.877,120
-18.608,80.981,120
-20.604,81.098,120
-22.6,81.219,120
-24.596,81.355,120
-26.591,81.493,120
-28.585,81.646,120
-30.579,81.804,120
-32.572,81.975,120
-34.564,82.151,120
-36.555,82.34,120
-38.545,82.537,120
-40.534,82.743,120
-42.523,82.961,120
-44.51,83.186,120
-46.495,83.425,120
-48.481,83.669,120
-50.463,83.931,120
-52.445,84.198,120
-54.426,84.479,120
-56.404,84.77,120
-58.381,85.071,120
-60.356,85.388,120
-62.33,85.711,120
-64.3,86.054,120
-66.269,86.405,120
-68.235,86.771,120
-70.199,87.152,120
-72.161,87.541,120
-74.117,87.954,120
-76.072,88.377,120
-78.024,88.815,120
-79.97,89.274,120
-81.914,89.745,120
-83.852,90.237,120
-85.786,90.75,120
-87.715,91.278,120
-89.637,91.829,120
-91.552,92.405,120
-93.462,93,120
-95.364,93.619,120
-97.254,94.271,120
-99.136,94.948,120
-101.008,95.651,120
-102.868,96.387,120
-104.711,97.165,120
-106.538,97.978,120
-108.347,98.83,120
-110.135,99.726,120
-111.897,100.671,120
-113.63,101.67,120
-115.326,102.729,120
-116.978,103.856,120
-118.576,105.059,120
-120.106,106.346,120
-121.554,107.725,120
-122.898,109.204,120
-124.116,110.789,120
-125.176,112.484,120
-126.008,114.3,120
-126.611,116.205,120
-127,119.38,120,0
-127,119.38,0,0
#PATH.JERRYIO-DATA {"appVersion":"0.10.0","format":"path.jerryio v0.1","gc":{"robotWidth":13.6,"robotHeight":15.5,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":0.7874015748031495,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2026 - Push Back (Skills)","signature":"V5RC-PushBack-Skills-TopDownHighlighted-TileColor66_71","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"61DZFE4uAG","x":50,"y":47,"lock":false,"visible":true,"heading":180,"__type":"end-point"},{"uid":"LqGCqIapkP","x":50,"y":25,"lock":false,"visible":true,"__type":"control"},{"uid":"YZ3sH5Wzw3","x":-50,"y":28,"lock":false,"visible":true,"__type":"control"},{"uid":"wfOXSoaiiT","x":-50,"y":47,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"ggCATjhOdM"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":600,"label":"600"},"step":1,"from":40,"to":120},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1}},"name":"Path","uid":"weuZ3ifgRH","lock":false,"visible":true}]}
