#PATH-POINTS-START Path
83.82,-119.38,120,0
83.78,-117.38,120
83.726,-115.381,120
83.602,-113.385,120
83.438,-111.392,120
83.223,-109.404,120
82.932,-107.426,120
82.597,-105.455,120
82.181,-103.498,120
81.687,-101.561,120
81.129,-99.641,120
80.488,-97.746,120
79.74,-95.892,120
78.91,-94.074,120
77.992,-92.298,120
76.981,-90.573,120
75.856,-88.919,120
74.631,-87.338,120
73.316,-85.833,120
71.912,-84.411,120
70.425,-83.075,120
68.86,-81.831,120
67.225,-80.679,120
65.517,-79.639,120
63.758,-78.689,120
61.954,-77.828,120
60.112,-77.05,120
58.238,-76.351,120
56.337,-75.729,120
54.41,-75.197,120
52.466,-74.727,120
50.509,-74.314,120
48.542,-73.955,120
46.563,-73.664,120
44.579,-73.421,120
42.589,-73.217,120
40.596,-73.055,120
38.599,-72.943,120
36.601,-72.861,120
34.602,-72.806,120
32.602,-72.796,120
30.602,-72.807,120
28.602,-72.84,120
26.603,-72.909,120
24.605,-72.992,120
22.608,-73.097,120
20.612,-73.226,120
18.617,-73.365,120
16.623,-73.528,120
14.631,-73.703,120
12.64,-73.889,120
10.65,-74.094,120
8.661,-74.304,120
6.674,-74.531,120
4.688,-74.764,120
2.703,-75.006,120
0.719,-75.258,120
-1.265,-75.514,120
-3.247,-75.78,120
-5.229,-76.049,120
-7.21,-76.325,120
-9.19,-76.603,120
-11.17,-76.886,120
-13.15,-77.172,120
-15.129,-77.459,120
-17.108,-77.749,120
-19.087,-78.039,120
-21.065,-78.33,120
-23.044,-78.621,120
-25.023,-78.91,120
-27.002,-79.199,120
-28.982,-79.486,120
-30.961,-79.77,120
-32.941,-80.051,120
-34.922,-80.328,120
-36.903,-80.602,120
-38.885,-80.869,120
-40.868,-81.135,120
-42.851,-81.389,120
-44.835,-81.641,120
-46.821,-81.883,120
-48.807,-82.119,120
-50.794,-82.345,120
-52.782,-82.562,120
-54.771,-82.771,120
-56.762,-82.966,120
-58.753,-83.156,120
-60.745,-83.325,120
-62.739,-83.49,120
-64.733,-83.633,120
-66.729,-83.767,120
-68.726,-83.884,120
-70.723,-83.983,120
-72.721,-84.07,120
-74.72,-84.131,120
-76.719,-84.182,120
-78.719,-84.202,120
-80.719,-84.207,120
-82.719,-84.189,120
-84.719,-84.142,120
-86.718,-84.082,120
-88.715,-83.978,120
-90.711,-83.857,120
-92.705,-83.704,120
-94.696,-83.515,120
-96.685,-83.307,120
-98.668,-83.046,120
-100.647,-82.758,120
-102.621,-82.437,120
-104.586,-82.061,120
-106.544,-81.657,120
-108.492,-81.205,120
-110.427,-80.7,120
-112.353,-80.16,120
-114.261,-79.561,120
-116.151,-78.908,120
-118.026,-78.214,120
-119.876,-77.455,120
-121.701,-76.636,120
-123.504,-75.772,120
-125.274,-74.842,120
-127.008,-73.845,120
-128.714,-72.802,120
-130.379,-71.695,120
-131.995,-70.517,120
-133.576,-69.293,120
-135.112,-68.012,120
-136.585,-66.66,120
-138.02,-65.268,120
-139.403,-63.823,120
-140.716,-62.315,120
-141.99,-60.774,120
-143.202,-59.183,120
-144.35,-57.546,120
-145.461,-55.884,120
-146.493,-54.17,120
-147.481,-52.432,120
-148.421,-50.667,120
-149.289,-48.865,120
-150.133,-47.052,120
-150.892,-45.202,120
-151.629,-43.343,120
-152.299,-41.459,120
-152.937,-39.564,120
-153.522,-37.651,120
-154.07,-35.728,120
-154.573,-33.793,120
-155.04,-31.848,120
-155.464,-29.894,120
-155.86,-27.934,120
-156.209,-25.964,120
-156.543,-23.993,120
-156.82,-22.012,120
-157.097,-20.031,120
-157.309,-18.043,120
-157.518,-16.054,120
-157.689,-14.061,120
-157.833,-12.066,120
-157.969,-10.071,120
-158.053,-8.073,120
-158.137,-6.075,120
-158.187,-4.075,120,0
-158.214,-2.076,120
-158.242,0,120
-158.242,0,0,0
#PATH.JERRYIO-DATA {"appVersion":"0.10.0","format":"path.jerryio v0.1","gc":{"robotWidth":13.6,"robotHeight":15.5,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":0.7874015748031495,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2026 - Push Back (Skills)","signature":"V5RC-PushBack-Skills-TopDownHighlighted-TileColor66_71","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"EdQWKN29Fo","x":33,"y":-47,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"kox77T1g16","x":33,"y":2,"lock":false,"visible":true,"__type":"control"},{"uid":"TQjTa9pFu6","x":-62.3,"y":-71,"lock":false,"visible":true,"__type":"control"},{"uid":"pC62aGByB3","x":-62.3,"y":0,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"Mf979LUVhD"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":600,"label":"600"},"step":1,"from":40,"to":120},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1}},"name":"Path","uid":"zPCskwOQ6R","lock":false,"visible":true}]}
